danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Artist,Song
0.519,0.289,0,-7.366,1,0.0266,0.863,0.0,0.128,0.12,110.851,audio_features,2EhE42VQTKvn6ok6wtA9U8,spotify:track:2EhE42VQTKvn6ok6wtA9U8,https://api.spotify.com/v1/tracks/2EhE42VQTKvn6ok6wtA9U8,https://api.spotify.com/v1/audio-analysis/2EhE42VQTKvn6ok6wtA9U8,229508,4,"Imagine Dragons
",Continual (feat. Cory Henry)
0.356,0.167,9,-9.355,1,0.0353,0.192,0.0,0.108,0.164,149.675,audio_features,7KGwRAF99Ryell3B2T4DKy,spotify:track:7KGwRAF99Ryell3B2T4DKy,https://api.spotify.com/v1/tracks/7KGwRAF99Ryell3B2T4DKy,https://api.spotify.com/v1/audio-analysis/7KGwRAF99Ryell3B2T4DKy,257875,4,"Imagine Dragons
",They Don't Know You Like I Do
0.704,0.611,2,-6.112,1,0.0409,0.217,0.0,0.0812,0.22,100.0,audio_features,2FY7b99s15jUprqC0M5NCT,spotify:track:2FY7b99s15jUprqC0M5NCT,https://api.spotify.com/v1/tracks/2FY7b99s15jUprqC0M5NCT,https://api.spotify.com/v1/audio-analysis/2FY7b99s15jUprqC0M5NCT,189467,4,"Imagine Dragons
",Natural
0.429,0.559,2,-7.493,1,0.152,0.139,0.00928,0.121,0.347,100.073,audio_features,2B1fuWoWaYnCXbjYp1gXg5,spotify:track:2B1fuWoWaYnCXbjYp1gXg5,https://api.spotify.com/v1/tracks/2B1fuWoWaYnCXbjYp1gXg5,https://api.spotify.com/v1/audio-analysis/2B1fuWoWaYnCXbjYp1gXg5,187800,4,"Imagine Dragons
",Boomerang
0.638,0.679,4,-5.278,1,0.0425,0.0016,0.00655,0.121,0.596,81.045,audio_features,4uGY9CqDtGtaTTLg1cgsWD,spotify:track:4uGY9CqDtGtaTTLg1cgsWD,https://api.spotify.com/v1/tracks/4uGY9CqDtGtaTTLg1cgsWD,https://api.spotify.com/v1/audio-analysis/4uGY9CqDtGtaTTLg1cgsWD,181880,4,"Imagine Dragons
",Machine
0.636,0.718,1,-4.833,0,0.0313,0.00483,6.51e-06,0.292,0.437,143.929,audio_features,6LXMUR2rpxFBDo6nilS3yX,spotify:track:6LXMUR2rpxFBDo6nilS3yX,https://api.spotify.com/v1/tracks/6LXMUR2rpxFBDo6nilS3yX,https://api.spotify.com/v1/audio-analysis/6LXMUR2rpxFBDo6nilS3yX,217867,4,"Imagine Dragons
",Cool Out
0.383,0.637,3,-6.993,1,0.0703,0.0722,0.0,0.368,0.0827,177.913,audio_features,2RSHsoi04658QL5xgQVov3,spotify:track:2RSHsoi04658QL5xgQVov3,https://api.spotify.com/v1/tracks/2RSHsoi04658QL5xgQVov3,https://api.spotify.com/v1/audio-analysis/2RSHsoi04658QL5xgQVov3,260773,4,"Imagine Dragons
",Bad Liar
0.672,0.715,0,-6.18,1,0.0268,0.581,2.08e-06,0.101,0.677,104.989,audio_features,2nkoWsTZa8LKPNGdjI5uxj,spotify:track:2nkoWsTZa8LKPNGdjI5uxj,https://api.spotify.com/v1/tracks/2nkoWsTZa8LKPNGdjI5uxj,https://api.spotify.com/v1/audio-analysis/2nkoWsTZa8LKPNGdjI5uxj,217173,4,"Imagine Dragons
",West Coast
0.634,0.662,6,-7.543,1,0.0325,0.000479,0.00142,0.111,0.244,90.011,audio_features,2bzitsPcImYC6DZWvvLCQi,spotify:track:2bzitsPcImYC6DZWvvLCQi,https://api.spotify.com/v1/tracks/2bzitsPcImYC6DZWvvLCQi,https://api.spotify.com/v1/audio-analysis/2bzitsPcImYC6DZWvvLCQi,210933,4,"Imagine Dragons
","Zero - From the Original Motion Picture ""Ralph Breaks The Internet"""
0.816,0.735,8,-5.49,1,0.0539,0.16,0.000108,0.0665,0.476,130.029,audio_features,3R4Xk37WTagjzODMNEQLvs,spotify:track:3R4Xk37WTagjzODMNEQLvs,https://api.spotify.com/v1/tracks/3R4Xk37WTagjzODMNEQLvs,https://api.spotify.com/v1/audio-analysis/3R4Xk37WTagjzODMNEQLvs,204853,4,"Imagine Dragons
",Bullet In A Gun
0.49,0.889,7,-5.179,1,0.17,0.00155,2.76e-06,0.162,0.383,166.779,audio_features,4qhDA6s0MkD5XpDqGLHIEY,spotify:track:4qhDA6s0MkD5XpDqGLHIEY,https://api.spotify.com/v1/tracks/4qhDA6s0MkD5XpDqGLHIEY,https://api.spotify.com/v1/audio-analysis/4qhDA6s0MkD5XpDqGLHIEY,201040,4,"Imagine Dragons
",Digital
0.691,0.803,9,-5.029,1,0.0355,0.015,0.0,0.0862,0.424,104.997,audio_features,1uRBbjQ3uNFXCncWyNomHf,spotify:track:1uRBbjQ3uNFXCncWyNomHf,https://api.spotify.com/v1/tracks/1uRBbjQ3uNFXCncWyNomHf,https://api.spotify.com/v1/audio-analysis/1uRBbjQ3uNFXCncWyNomHf,180733,4,"Imagine Dragons
",Only
0.621,0.478,5,-8.246,1,0.0351,0.263,0.0,0.257,0.248,115.023,audio_features,5Z9SQPYU95S6M1vcbLsDt2,spotify:track:5Z9SQPYU95S6M1vcbLsDt2,https://api.spotify.com/v1/tracks/5Z9SQPYU95S6M1vcbLsDt2,https://api.spotify.com/v1/audio-analysis/5Z9SQPYU95S6M1vcbLsDt2,190853,4,"Imagine Dragons
",Stuck
0.697,0.507,8,-6.178,1,0.04,0.0535,1.19e-06,0.0469,0.382,82.483,audio_features,5d41vXH0zvpwUrHrmqKqDc,spotify:track:5d41vXH0zvpwUrHrmqKqDc,https://api.spotify.com/v1/tracks/5d41vXH0zvpwUrHrmqKqDc,https://api.spotify.com/v1/audio-analysis/5d41vXH0zvpwUrHrmqKqDc,166360,4,"Imagine Dragons
",Love
0.649,0.517,1,-7.428,0,0.0297,0.0146,1.63e-06,0.145,0.35,119.997,audio_features,6Tvzf3VEi16JMhAgOwdt2y,spotify:track:6Tvzf3VEi16JMhAgOwdt2y,https://api.spotify.com/v1/tracks/6Tvzf3VEi16JMhAgOwdt2y,https://api.spotify.com/v1/audio-analysis/6Tvzf3VEi16JMhAgOwdt2y,219440,4,"Imagine Dragons
",Birds
0.588,0.494,10,-8.831,0,0.0536,0.0213,7.2e-05,0.0966,0.291,135.004,audio_features,5Q7zuH8VNu7aLappSusPu6,spotify:track:5Q7zuH8VNu7aLappSusPu6,https://api.spotify.com/v1/tracks/5Q7zuH8VNu7aLappSusPu6,https://api.spotify.com/v1/audio-analysis/5Q7zuH8VNu7aLappSusPu6,273880,4,"Imagine Dragons
",Burn Out
0.262,0.564,0,-7.99,1,0.0455,0.0147,0.00659,0.103,0.13,195.489,audio_features,7JAzAyjbJFPznEFdqpa1Si,spotify:track:7JAzAyjbJFPznEFdqpa1Si,https://api.spotify.com/v1/tracks/7JAzAyjbJFPznEFdqpa1Si,https://api.spotify.com/v1/audio-analysis/7JAzAyjbJFPznEFdqpa1Si,247547,4,"Imagine Dragons
",Real Life
0.301,0.672,2,-4.497,1,0.0623,0.28,3.1e-05,0.0609,0.384,169.497,audio_features,31VOknKjFrEX47bZXzqcoF,spotify:track:31VOknKjFrEX47bZXzqcoF,https://api.spotify.com/v1/tracks/31VOknKjFrEX47bZXzqcoF,https://api.spotify.com/v1/audio-analysis/31VOknKjFrEX47bZXzqcoF,230289,3,"Imagine Dragons
",Next To Me
0.639,0.641,2,-7.423,1,0.0609,0.0066,9.91e-06,0.185,0.0725,120.927,audio_features,28heol5hhOGj6KYbJrRteJ,spotify:track:28heol5hhOGj6KYbJrRteJ,https://api.spotify.com/v1/tracks/28heol5hhOGj6KYbJrRteJ,https://api.spotify.com/v1/audio-analysis/28heol5hhOGj6KYbJrRteJ,190120,4,"Imagine Dragons
",I Don’t Know Why
0.672,0.655,10,-5.021,0,0.0311,0.0362,0.0,0.117,0.556,134.945,audio_features,6Qn5zhYkTa37e91HC1D7lb,spotify:track:6Qn5zhYkTa37e91HC1D7lb,https://api.spotify.com/v1/tracks/6Qn5zhYkTa37e91HC1D7lb,https://api.spotify.com/v1/audio-analysis/6Qn5zhYkTa37e91HC1D7lb,201240,4,"Imagine Dragons
",Whatever It Takes
0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,audio_features,0pqnGHJpmpxLKifKRmU6WP,spotify:track:0pqnGHJpmpxLKifKRmU6WP,https://api.spotify.com/v1/tracks/0pqnGHJpmpxLKifKRmU6WP,https://api.spotify.com/v1/audio-analysis/0pqnGHJpmpxLKifKRmU6WP,204347,4,"Imagine Dragons
",Believer
0.54,0.761,4,-5.339,1,0.0372,0.0163,0.0,0.0941,0.147,100.008,audio_features,1y3bE5i57eUm3hfLAc7h08,spotify:track:1y3bE5i57eUm3hfLAc7h08,https://api.spotify.com/v1/tracks/1y3bE5i57eUm3hfLAc7h08,https://api.spotify.com/v1/audio-analysis/1y3bE5i57eUm3hfLAc7h08,232907,4,"Imagine Dragons
",Walking The Wire
0.447,0.74,3,-6.607,1,0.0475,0.0122,0.000228,0.0958,0.102,93.759,audio_features,3zT2616WcD9Df5m21OsCX0,spotify:track:3zT2616WcD9Df5m21OsCX0,https://api.spotify.com/v1/tracks/3zT2616WcD9Df5m21OsCX0,https://api.spotify.com/v1/audio-analysis/3zT2616WcD9Df5m21OsCX0,231720,4,"Imagine Dragons
",Rise Up
0.328,0.674,7,-7.488,1,0.105,0.00767,0.0398,0.29,0.129,177.007,audio_features,0FfX0nofboxZjP0diT1eFv,spotify:track:0FfX0nofboxZjP0diT1eFv,https://api.spotify.com/v1/tracks/0FfX0nofboxZjP0diT1eFv,https://api.spotify.com/v1/audio-analysis/0FfX0nofboxZjP0diT1eFv,262600,3,"Imagine Dragons
",I’ll Make It Up To You
0.569,0.645,4,-6.169,1,0.0513,0.253,0.0,0.413,0.54,156.031,audio_features,2SJf7W18D1AEpr8L9ATu0c,spotify:track:2SJf7W18D1AEpr8L9ATu0c,https://api.spotify.com/v1/tracks/2SJf7W18D1AEpr8L9ATu0c,https://api.spotify.com/v1/audio-analysis/2SJf7W18D1AEpr8L9ATu0c,205114,3,"Imagine Dragons
",Yesterday
0.483,0.907,8,-7.015,1,0.0413,0.00183,0.0509,0.152,0.296,96.014,audio_features,1dekgAFF9uTCqLsklDaCWb,spotify:track:1dekgAFF9uTCqLsklDaCWb,https://api.spotify.com/v1/tracks/1dekgAFF9uTCqLsklDaCWb,https://api.spotify.com/v1/audio-analysis/1dekgAFF9uTCqLsklDaCWb,221560,4,"Imagine Dragons
",Mouth Of The River
0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,audio_features,1zB4vmk8tFRmM9UULNzbLB,spotify:track:1zB4vmk8tFRmM9UULNzbLB,https://api.spotify.com/v1/tracks/1zB4vmk8tFRmM9UULNzbLB,https://api.spotify.com/v1/audio-analysis/1zB4vmk8tFRmM9UULNzbLB,187147,4,"Imagine Dragons
",Thunder
0.698,0.928,1,-5.051,0,0.0706,0.00551,0.0001,0.153,0.757,98.04,audio_features,2Iug43iQrHN8CbGsUd2tEt,spotify:track:2Iug43iQrHN8CbGsUd2tEt,https://api.spotify.com/v1/tracks/2Iug43iQrHN8CbGsUd2tEt,https://api.spotify.com/v1/audio-analysis/2Iug43iQrHN8CbGsUd2tEt,186080,3,"Imagine Dragons
",Start Over
0.688,0.31,9,-10.026,1,0.18,0.786,0.000974,0.102,0.624,134.005,audio_features,3adVVrcE2KS26OL4rYd27O,spotify:track:3adVVrcE2KS26OL4rYd27O,https://api.spotify.com/v1/tracks/3adVVrcE2KS26OL4rYd27O,https://api.spotify.com/v1/audio-analysis/3adVVrcE2KS26OL4rYd27O,233933,4,"Imagine Dragons
",Dancing In The Dark
0.552,0.76,11,-6.861,0,0.0367,0.00713,0.0113,0.313,0.338,104.957,audio_features,7odsUFDiJVv0HUQuSYsRbT,spotify:track:7odsUFDiJVv0HUQuSYsRbT,https://api.spotify.com/v1/tracks/7odsUFDiJVv0HUQuSYsRbT,https://api.spotify.com/v1/audio-analysis/7odsUFDiJVv0HUQuSYsRbT,232333,4,"Imagine Dragons
",Shots
0.416,0.459,9,-6.814,0,0.0317,0.0801,0.00653,0.0551,0.286,164.929,audio_features,3pgDkYNYH7hMCl5Njib24j,spotify:track:3pgDkYNYH7hMCl5Njib24j,https://api.spotify.com/v1/tracks/3pgDkYNYH7hMCl5Njib24j,https://api.spotify.com/v1/audio-analysis/3pgDkYNYH7hMCl5Njib24j,216813,3,"Imagine Dragons
",Gold
0.601,0.636,7,-7.283,1,0.0283,0.0657,0.0218,0.446,0.0812,109.987,audio_features,5w5NylxR2K71isn84raTZh,spotify:track:5w5NylxR2K71isn84raTZh,https://api.spotify.com/v1/tracks/5w5NylxR2K71isn84raTZh,https://api.spotify.com/v1/audio-analysis/5w5NylxR2K71isn84raTZh,260907,4,"Imagine Dragons
",Smoke And Mirrors
0.528,0.687,2,-5.954,0,0.0532,0.144,0.0,0.251,0.423,142.605,audio_features,68hC01gNja5yqY5JCkV82E,spotify:track:68hC01gNja5yqY5JCkV82E,https://api.spotify.com/v1/tracks/68hC01gNja5yqY5JCkV82E,https://api.spotify.com/v1/audio-analysis/68hC01gNja5yqY5JCkV82E,230227,4,"Imagine Dragons
",I’m So Sorry
0.545,0.659,1,-8.18,1,0.0394,0.367,0.00111,0.415,0.599,108.04,audio_features,1CQXNBt6zv15L8zDITcxRB,spotify:track:1CQXNBt6zv15L8zDITcxRB,https://api.spotify.com/v1/tracks/1CQXNBt6zv15L8zDITcxRB,https://api.spotify.com/v1/audio-analysis/1CQXNBt6zv15L8zDITcxRB,192707,4,"Imagine Dragons
",I Bet My Life
0.424,0.603,1,-6.832,1,0.0495,0.514,1.84e-06,0.238,0.258,155.319,audio_features,6Ng999MKVY9ikd8FtGaNnz,spotify:track:6Ng999MKVY9ikd8FtGaNnz,https://api.spotify.com/v1/tracks/6Ng999MKVY9ikd8FtGaNnz,https://api.spotify.com/v1/audio-analysis/6Ng999MKVY9ikd8FtGaNnz,230013,4,"Imagine Dragons
",Polaroid
0.65,0.548,8,-8.767,1,0.0357,0.0407,0.0404,0.293,0.29,103.95,audio_features,64ETHwzBLaBTGuKY55K1Kc,spotify:track:64ETHwzBLaBTGuKY55K1Kc,https://api.spotify.com/v1/tracks/64ETHwzBLaBTGuKY55K1Kc,https://api.spotify.com/v1/audio-analysis/64ETHwzBLaBTGuKY55K1Kc,201813,4,"Imagine Dragons
",Friction
0.634,0.749,0,-7.895,1,0.029,0.0789,0.0166,0.0698,0.49,100.002,audio_features,0rKlNsNmGGKGXo6tDgkHEn,spotify:track:0rKlNsNmGGKGXo6tDgkHEn,https://api.spotify.com/v1/tracks/0rKlNsNmGGKGXo6tDgkHEn,https://api.spotify.com/v1/audio-analysis/0rKlNsNmGGKGXo6tDgkHEn,217400,4,"Imagine Dragons
",It Comes Back To You
0.379,0.513,1,-7.724,0,0.0492,0.643,3.24e-05,0.069,0.108,142.067,audio_features,5pryXvaRTif60GCf1e4rmc,spotify:track:5pryXvaRTif60GCf1e4rmc,https://api.spotify.com/v1/tracks/5pryXvaRTif60GCf1e4rmc,https://api.spotify.com/v1/audio-analysis/5pryXvaRTif60GCf1e4rmc,258000,4,"Imagine Dragons
",Dream
0.388,0.889,3,-5.281,1,0.116,0.307,0.00486,0.142,0.327,159.96,audio_features,6JsePoT1VWserj2YIUu0hE,spotify:track:6JsePoT1VWserj2YIUu0hE,https://api.spotify.com/v1/tracks/6JsePoT1VWserj2YIUu0hE,https://api.spotify.com/v1/audio-analysis/6JsePoT1VWserj2YIUu0hE,191400,4,"Imagine Dragons
",Trouble
0.539,0.824,9,-7.397,1,0.0293,0.00536,0.0958,0.102,0.614,108.981,audio_features,5dvDAORqUH5xoO8bfv0hlG,spotify:track:5dvDAORqUH5xoO8bfv0hlG,https://api.spotify.com/v1/tracks/5dvDAORqUH5xoO8bfv0hlG,https://api.spotify.com/v1/audio-analysis/5dvDAORqUH5xoO8bfv0hlG,218280,3,"Imagine Dragons
",Summer
0.627,0.656,3,-6.163,1,0.0358,0.00541,9.55e-05,0.215,0.555,140.107,audio_features,5ygTySvimUjWJk9WLgMDCn,spotify:track:5ygTySvimUjWJk9WLgMDCn,https://api.spotify.com/v1/tracks/5ygTySvimUjWJk9WLgMDCn,https://api.spotify.com/v1/audio-analysis/5ygTySvimUjWJk9WLgMDCn,238800,4,"Imagine Dragons
",Hopeless Opus
0.301,0.413,0,-9.693,1,0.0418,0.493,0.0433,0.112,0.0468,120.145,audio_features,4Nwanvqzx02WpDxtYHS0lT,spotify:track:4Nwanvqzx02WpDxtYHS0lT,https://api.spotify.com/v1/tracks/4Nwanvqzx02WpDxtYHS0lT,https://api.spotify.com/v1/audio-analysis/4Nwanvqzx02WpDxtYHS0lT,362467,4,"Imagine Dragons
",The Fall
0.416,0.715,0,-5.75,1,0.0435,0.00272,2.23e-05,0.106,0.126,149.952,audio_features,2Q4OrJV7rGtUpPsLGbchgr,spotify:track:2Q4OrJV7rGtUpPsLGbchgr,https://api.spotify.com/v1/tracks/2Q4OrJV7rGtUpPsLGbchgr,https://api.spotify.com/v1/audio-analysis/2Q4OrJV7rGtUpPsLGbchgr,227493,4,"Imagine Dragons
",Thief
0.426,0.766,0,-8.13,1,0.0894,0.0255,0.000808,0.0931,0.345,120.178,audio_features,4DRQBzgiM3SQqO5bXXPGpb,spotify:track:4DRQBzgiM3SQqO5bXXPGpb,https://api.spotify.com/v1/tracks/4DRQBzgiM3SQqO5bXXPGpb,https://api.spotify.com/v1/audio-analysis/4DRQBzgiM3SQqO5bXXPGpb,204720,4,"Imagine Dragons
",The Unknown
0.401,0.567,10,-9.131,1,0.0355,0.171,0.00859,0.103,0.362,171.059,audio_features,6FQcdl2PzmsoXRF3F1flZ5,spotify:track:6FQcdl2PzmsoXRF3F1flZ5,https://api.spotify.com/v1/tracks/6FQcdl2PzmsoXRF3F1flZ5,https://api.spotify.com/v1/audio-analysis/6FQcdl2PzmsoXRF3F1flZ5,217973,3,"Imagine Dragons
",Second Chances
0.379,0.396,2,-11.247,0,0.0292,0.86,1.21e-05,0.118,0.407,138.36,audio_features,3ubpkIvw8SDchaRPEKIQPS,spotify:track:3ubpkIvw8SDchaRPEKIQPS,https://api.spotify.com/v1/tracks/3ubpkIvw8SDchaRPEKIQPS,https://api.spotify.com/v1/audio-analysis/3ubpkIvw8SDchaRPEKIQPS,148200,5,"Imagine Dragons
",Release
0.365,0.851,4,-6.238,0,0.065,0.0964,0.003,0.238,0.309,78.068,audio_features,1lgN0A2Vki2FTON5PYq42m,spotify:track:1lgN0A2Vki2FTON5PYq42m,https://api.spotify.com/v1/tracks/1lgN0A2Vki2FTON5PYq42m,https://api.spotify.com/v1/audio-analysis/1lgN0A2Vki2FTON5PYq42m,170067,4,"Imagine Dragons
",Warriors
0.358,0.909,0,-6.856,0,0.0949,0.0429,0.00468,0.138,0.0419,129.945,audio_features,3KgIZWuC7JJOgkcGeAWbZg,spotify:track:3KgIZWuC7JJOgkcGeAWbZg,https://api.spotify.com/v1/tracks/3KgIZWuC7JJOgkcGeAWbZg,https://api.spotify.com/v1/audio-analysis/3KgIZWuC7JJOgkcGeAWbZg,273640,4,"Imagine Dragons
",Battle Cry
0.472,0.774,3,-5.383,1,0.0824,0.167,0.000278,0.132,0.443,179.942,audio_features,2Xaw1RrXP3mdooKWysuRJ8,spotify:track:2Xaw1RrXP3mdooKWysuRJ8,https://api.spotify.com/v1/tracks/2Xaw1RrXP3mdooKWysuRJ8,https://api.spotify.com/v1/audio-analysis/2Xaw1RrXP3mdooKWysuRJ8,249493,4,"Imagine Dragons
",Monster
0.407,0.656,6,-7.088,0,0.0413,0.00746,0.255,0.343,0.39,173.954,audio_features,2x2SotEkKozaFh6H1aVnOZ,spotify:track:2x2SotEkKozaFh6H1aVnOZ,https://api.spotify.com/v1/tracks/2x2SotEkKozaFh6H1aVnOZ,https://api.spotify.com/v1/audio-analysis/2x2SotEkKozaFh6H1aVnOZ,249347,4,"Imagine Dragons
",Who We Are
0.732,0.782,11,-7.101,0,0.0335,0.395,0.0689,0.0969,0.544,120.024,audio_features,1ASo7euq1w4KHaz9tq6jkt,spotify:track:1ASo7euq1w4KHaz9tq6jkt,https://api.spotify.com/v1/tracks/1ASo7euq1w4KHaz9tq6jkt,https://api.spotify.com/v1/audio-analysis/1ASo7euq1w4KHaz9tq6jkt,191573,4,"Imagine Dragons
",Shots - Broiler Remix
0.605,0.801,9,-6.171,1,0.0571,0.00389,0.0031,0.446,0.167,124.028,audio_features,0QwCouUFUgsCcbinB9fL45,spotify:track:0QwCouUFUgsCcbinB9fL45,https://api.spotify.com/v1/tracks/0QwCouUFUgsCcbinB9fL45,https://api.spotify.com/v1/audio-analysis/0QwCouUFUgsCcbinB9fL45,298560,4,"Imagine Dragons
",I Bet My Life - Imagine Dragons Remix
0.547,0.836,1,-7.03,1,0.0651,0.0828,0.0,0.158,0.293,119.959,audio_features,7dJLXlynYxyophFYPrSl0H,spotify:track:7dJLXlynYxyophFYPrSl0H,https://api.spotify.com/v1/tracks/7dJLXlynYxyophFYPrSl0H,https://api.spotify.com/v1/audio-analysis/7dJLXlynYxyophFYPrSl0H,238733,4,"Imagine Dragons
",I Bet My Life - Lost Kings Remix
0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,audio_features,2r3nT8U59ulAVtSjcccOYG,spotify:track:2r3nT8U59ulAVtSjcccOYG,https://api.spotify.com/v1/tracks/2r3nT8U59ulAVtSjcccOYG,https://api.spotify.com/v1/audio-analysis/2r3nT8U59ulAVtSjcccOYG,186813,4,"Imagine Dragons
",Radioactive
0.527,0.82,6,-5.855,1,0.0325,0.00157,1.88e-05,0.0882,0.25,120.041,audio_features,32FP8G8nhZ9bxN1KAuCERp,spotify:track:32FP8G8nhZ9bxN1KAuCERp,https://api.spotify.com/v1/tracks/32FP8G8nhZ9bxN1KAuCERp,https://api.spotify.com/v1/audio-analysis/32FP8G8nhZ9bxN1KAuCERp,193000,4,"Imagine Dragons
",Tiptoe
0.656,0.884,2,-4.748,1,0.0372,0.0162,0.0,0.145,0.86,105.009,audio_features,2KoTKOi4cKiHglQXtEoJxN,spotify:track:2KoTKOi4cKiHglQXtEoJxN,https://api.spotify.com/v1/tracks/2KoTKOi4cKiHglQXtEoJxN,https://api.spotify.com/v1/audio-analysis/2KoTKOi4cKiHglQXtEoJxN,237987,4,"Imagine Dragons
",It's Time
0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.329,0.428,89.938,audio_features,2fxT5n1Q7gCgyhc2QwcmJ9,spotify:track:2fxT5n1Q7gCgyhc2QwcmJ9,https://api.spotify.com/v1/tracks/2fxT5n1Q7gCgyhc2QwcmJ9,https://api.spotify.com/v1/audio-analysis/2fxT5n1Q7gCgyhc2QwcmJ9,175200,4,"Imagine Dragons
",Demons
0.635,0.926,0,-5.589,1,0.151,0.0893,4.53e-06,0.0928,0.761,100.048,audio_features,0R3mkRW66QDuy9VyCemMTz,spotify:track:0R3mkRW66QDuy9VyCemMTz,https://api.spotify.com/v1/tracks/0R3mkRW66QDuy9VyCemMTz,https://api.spotify.com/v1/audio-analysis/0R3mkRW66QDuy9VyCemMTz,189840,4,"Imagine Dragons
",On Top Of The World
0.516,0.768,9,-4.964,1,0.0362,0.00852,8.49e-06,0.136,0.204,115.005,audio_features,5GUcerrhoDzgArDHiUsQtj,spotify:track:5GUcerrhoDzgArDHiUsQtj,https://api.spotify.com/v1/tracks/5GUcerrhoDzgArDHiUsQtj,https://api.spotify.com/v1/audio-analysis/5GUcerrhoDzgArDHiUsQtj,241427,4,"Imagine Dragons
",Amsterdam
0.613,0.833,4,-4.694,1,0.0365,0.000328,0.00069,0.0765,0.537,125.025,audio_features,5VVMmQawKcLidufIvgnjSv,spotify:track:5VVMmQawKcLidufIvgnjSv,https://api.spotify.com/v1/tracks/5VVMmQawKcLidufIvgnjSv,https://api.spotify.com/v1/audio-analysis/5VVMmQawKcLidufIvgnjSv,232240,4,"Imagine Dragons
",Hear Me
0.445,0.599,0,-6.824,1,0.0298,0.0508,4.26e-05,0.178,0.417,139.775,audio_features,4uCygL4P8l2lMHg2EaOdaF,spotify:track:4uCygL4P8l2lMHg2EaOdaF,https://api.spotify.com/v1/tracks/4uCygL4P8l2lMHg2EaOdaF,https://api.spotify.com/v1/audio-analysis/4uCygL4P8l2lMHg2EaOdaF,215533,4,"Imagine Dragons
",Every Night
0.299,0.754,5,-4.078,0,0.0732,0.0195,1.3e-06,0.103,0.295,169.373,audio_features,3gnUJ718yQ9a4LNWnlK0nV,spotify:track:3gnUJ718yQ9a4LNWnlK0nV,https://api.spotify.com/v1/tracks/3gnUJ718yQ9a4LNWnlK0nV,https://api.spotify.com/v1/audio-analysis/3gnUJ718yQ9a4LNWnlK0nV,221053,4,"Imagine Dragons
",Bleeding Out
0.685,0.831,7,-4.568,1,0.042,0.0038,6.2e-05,0.124,0.57,99.983,audio_features,4H8KxoWOrjxL3ju1IKPr6n,spotify:track:4H8KxoWOrjxL3ju1IKPr6n,https://api.spotify.com/v1/tracks/4H8KxoWOrjxL3ju1IKPr6n,https://api.spotify.com/v1/audio-analysis/4H8KxoWOrjxL3ju1IKPr6n,206707,4,"Imagine Dragons
",Underdog
0.267,0.79,0,-7.226,1,0.0472,0.12,4.59e-05,0.635,0.0623,108.033,audio_features,1v94SD85gvrLzXqNhrMJTW,spotify:track:1v94SD85gvrLzXqNhrMJTW,https://api.spotify.com/v1/tracks/1v94SD85gvrLzXqNhrMJTW,https://api.spotify.com/v1/audio-analysis/1v94SD85gvrLzXqNhrMJTW,536053,4,"Imagine Dragons
",Nothing Left To Say / Rocks - Medley
0.516,0.858,7,-6.112,1,0.0375,0.0041,7.39e-06,0.0635,0.129,129.983,audio_features,08bcLsgsL5PfPGYGPYr8OX,spotify:track:08bcLsgsL5PfPGYGPYr8OX,https://api.spotify.com/v1/tracks/08bcLsgsL5PfPGYGPYr8OX,https://api.spotify.com/v1/audio-analysis/08bcLsgsL5PfPGYGPYr8OX,249467,4,"Imagine Dragons
",Cha-Ching (Till We Grow Older)
0.646,0.848,0,-6.367,1,0.0361,0.0181,0.0,0.0911,0.648,101.006,audio_features,67RZT8iFKFY4qhmHzWDCm9,spotify:track:67RZT8iFKFY4qhmHzWDCm9,https://api.spotify.com/v1/tracks/67RZT8iFKFY4qhmHzWDCm9,https://api.spotify.com/v1/audio-analysis/67RZT8iFKFY4qhmHzWDCm9,235080,4,"Imagine Dragons
",Working Man
0.596,0.814,7,-6.226,1,0.0392,0.113,0.0195,0.112,0.519,108.51,audio_features,1L6swUoUYSTnZOkMlWPXP3,spotify:track:1L6swUoUYSTnZOkMlWPXP3,https://api.spotify.com/v1/tracks/1L6swUoUYSTnZOkMlWPXP3,https://api.spotify.com/v1/audio-analysis/1L6swUoUYSTnZOkMlWPXP3,175333,4,"Imagine Dragons
",My Fault
0.455,0.858,0,-4.221,0,0.044,0.00262,0.0,0.201,0.479,141.957,audio_features,6wIE6xTZhaRCZopgFVgGLa,spotify:track:6wIE6xTZhaRCZopgFVgGLa,https://api.spotify.com/v1/tracks/6wIE6xTZhaRCZopgFVgGLa,https://api.spotify.com/v1/audio-analysis/6wIE6xTZhaRCZopgFVgGLa,196933,4,"Imagine Dragons
",Round And Round
